Objects
100
,,Global Angle PrototypePayload623:PrototypePayload623,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1062,0,0.003938,0.008939,-0.013208,8.267245,-1.177246,1030.257935
1063,0,0.003873,0.008942,-0.013196,8.277657,-1.168238,1030.274170
1064,0,0.003924,0.008944,-0.013204,8.292516,-1.149820,1030.290039
1065,0,0.003918,0.008893,-0.013209,8.303841,-1.140934,1030.298340
1066,0,0.003944,0.008857,-0.013210,8.304032,-1.127947,1030.301025
1067,0,0.003866,0.008891,-0.013262,8.304615,-1.133549,1030.305908
1068,0,0.003855,0.008893,-0.013238,8.316137,-1.137792,1030.313354
1069,0,0.003856,0.008884,-0.013195,8.326169,-1.144027,1030.316406
1070,0,0.003871,0.008880,-0.013169,8.330878,-1.140257,1030.310913
1071,0,0.003919,0.008840,-0.013215,8.332365,-1.155279,1030.310913
1072,0,0.004225,0.008776,-0.013191,8.349578,-1.057562,1030.328369
1073,0,0.004177,0.008751,-0.013239,8.341086,-1.053863,1030.339600
1074,0,0.003948,0.008859,-0.013339,8.311810,-1.127968,1030.334473
1075,0,0.003929,0.008915,-0.013431,8.298721,-1.116271,1030.320190
1076,0,0.003950,0.008940,-0.013421,8.291259,-1.113595,1030.326660
1077,0,0.003944,0.008911,-0.013420,8.279865,-1.138225,1030.326294
1078,0,0.003939,0.008864,-0.013427,8.280619,-1.158980,1030.310913
1079,0,0.003950,0.008806,-0.013483,8.252650,-1.177614,1030.301880
1080,0,0.003919,0.008806,-0.013449,8.235330,-1.208389,1030.291748
1081,0,0.003985,0.008865,-0.013533,8.218277,-1.226706,1030.288574
1082,0,0.003941,0.008923,-0.013516,8.203425,-1.219486,1030.277222
1083,0,0.003977,0.008967,-0.013509,8.191723,-1.211893,1030.266113
1084,0,0.003871,0.008936,-0.013462,8.195577,-1.203918,1030.252930
1085,0,0.003888,0.008971,-0.013436,8.204268,-1.182962,1030.261597
1086,0,0.003866,0.008950,-0.013343,8.221346,-1.156148,1030.258911
1087,0,0.003905,0.008933,-0.013286,8.250629,-1.157120,1030.248047
1088,0,0.003842,0.008911,-0.013247,8.271672,-1.152906,1030.260620
1089,0,0.003871,0.008926,-0.013259,8.291569,-1.147821,1030.281250
1090,0,0.003900,0.008915,-0.013248,8.290818,-1.146994,1030.287720
1091,0,0.003874,0.008903,-0.013210,8.286421,-1.146990,1030.288330
1092,0,0.003842,0.008897,-0.013164,8.299074,-1.126628,1030.296875
1093,0,0.003878,0.008897,-0.013165,8.313438,-1.140899,1030.302124
1094,0,0.003918,0.008884,-0.013190,8.314415,-1.143035,1030.297729
1095,0,0.003922,0.008926,-0.013287,8.320044,-1.128757,1030.300659
1096,0,0.003901,0.008841,-0.013296,8.331202,-1.119780,1030.320435
1097,0,0.003935,0.008839,-0.013316,8.340479,-1.128595,1030.339111
1098,0,0.003951,0.008849,-0.013335,8.330846,-1.133339,1030.344971
1099,0,0.004134,0.008777,-0.013286,8.344933,-1.054527,1030.335571
1100,0,0.003895,0.008845,-0.013397,8.316528,-1.144430,1030.336304
1101,0,0.003855,0.008823,-0.013451,8.300916,-1.155492,1030.329590
1102,0,0.003861,0.008839,-0.013403,8.289768,-1.151652,1030.325806
1103,0,0.003928,0.008859,-0.013450,8.260102,-1.163843,1030.306274
1104,0,0.003959,0.008840,-0.013456,8.255002,-1.174508,1030.294434
1105,0,0.004261,0.008793,-0.013429,8.255263,-1.111108,1030.286987
1106,0,0.004228,0.008796,-0.013395,8.243900,-1.122715,1030.285522
1107,0,0.003935,0.008840,-0.013475,8.211428,-1.226150,1030.266357
1108,0,0.003941,0.008894,-0.013466,8.204428,-1.236066,1030.265137
1109,0,0.003881,0.008938,-0.013432,8.198763,-1.230374,1030.269409
1110,0,0.003828,0.008954,-0.013394,8.196147,-1.223125,1030.251465
1111,0,0.003862,0.008936,-0.013357,8.204313,-1.206881,1030.242798
1112,0,0.003877,0.008950,-0.013329,8.215991,-1.198137,1030.255005
1113,0,0.004160,0.008877,-0.013270,8.244998,-1.096070,1030.263062
1114,0,0.004186,0.008856,-0.013236,8.254724,-1.089589,1030.268555
1115,0,0.003930,0.008945,-0.013294,8.239268,-1.170319,1030.279785
1116,0,0.003877,0.008921,-0.013218,8.271749,-1.164771,1030.290771
1117,0,0.003835,0.008912,-0.013246,8.285431,-1.161434,1030.296143
1118,0,0.003881,0.008905,-0.013247,8.293747,-1.151763,1030.292725
1119,0,0.003834,0.008863,-0.013184,8.309191,-1.151986,1030.306274
1120,0,0.003899,0.008882,-0.013227,8.318460,-1.133964,1030.320435
1121,0,0.003996,0.008875,-0.013290,8.327719,-1.126764,1030.328003
1122,0,0.004281,0.008802,-0.013230,8.340165,-1.027608,1030.327393
1123,0,0.004250,0.008801,-0.013282,8.342737,-1.034338,1030.337158
1124,0,0.004215,0.008832,-0.013302,8.330827,-1.029618,1030.333984
1125,0,0.004209,0.008817,-0.013262,8.338562,-1.029474,1030.330811
1126,0,0.003879,0.008857,-0.013363,8.318188,-1.133865,1030.315063
1127,0,0.003851,0.008822,-0.013358,8.304896,-1.157337,1030.318359
1128,0,0.003914,0.008808,-0.013389,8.286325,-1.170340,1030.317261
1129,0,0.003940,0.008837,-0.013451,8.272382,-1.187387,1030.314819
1130,0,0.004224,0.008774,-0.013399,8.272461,-1.117546,1030.303345
1131,0,0.004252,0.008777,-0.013426,8.254053,-1.121258,1030.292847
1132,0,0.003934,0.008870,-0.013502,8.221795,-1.231248,1030.275879
1133,0,0.003908,0.008878,-0.013455,8.211783,-1.235203,1030.262573
1134,0,0.003876,0.008926,-0.013386,8.199403,-1.235381,1030.247681
1135,0,0.003841,0.008920,-0.013352,8.196038,-1.229562,1030.242310
1136,0,0.003855,0.008920,-0.013344,8.209973,-1.225149,1030.248169
1137,0,0.003857,0.008922,-0.013337,8.229058,-1.220145,1030.256348
1138,0,0.003887,0.008948,-0.013339,8.238595,-1.197649,1030.256348
1139,0,0.003870,0.008938,-0.013320,8.246659,-1.175791,1030.262573
1140,0,0.003910,0.009003,-0.013279,8.258021,-1.161592,1030.284790
1141,0,0.003894,0.008965,-0.013259,8.275717,-1.150274,1030.278320
1142,0,0.003831,0.008940,-0.013253,8.280890,-1.152588,1030.272949
1143,0,0.003840,0.008934,-0.013238,8.296618,-1.134658,1030.282959
1144,0,0.003859,0.008896,-0.013256,8.317101,-1.133604,1030.302734
1145,0,0.003877,0.008876,-0.013260,8.321865,-1.126542,1030.303589
1146,0,0.003987,0.008880,-0.013298,8.315436,-1.129923,1030.309448
1147,0,0.004220,0.008826,-0.013261,8.334255,-1.037370,1030.337402
1148,0,0.004208,0.008804,-0.013257,8.335767,-1.025142,1030.352661
1149,0,0.004204,0.008758,-0.013376,8.335836,-1.033373,1030.338501
1150,0,0.004022,0.008875,-0.013449,8.319459,-1.114853,1030.331421
1151,0,0.003942,0.008839,-0.013434,8.316003,-1.109560,1030.345581
1152,0,0.003915,0.008857,-0.013425,8.299753,-1.144619,1030.333374
1153,0,0.003947,0.008846,-0.013421,8.285364,-1.161158,1030.315308
1154,0,0.004001,0.008846,-0.013420,8.280325,-1.170387,1030.299316
1155,0,0.004073,0.008834,-0.013454,8.262684,-1.186998,1030.299683
1156,0,0.004053,0.008850,-0.013421,8.239202,-1.212209,1030.296143
1157,0,0.003998,0.008877,-0.013400,8.222040,-1.214278,1030.279175
1158,0,0.003921,0.008898,-0.013405,8.204507,-1.218031,1030.251831
1159,0,0.003821,0.008900,-0.013437,8.196981,-1.228700,1030.233521
1160,0,0.003823,0.008898,-0.013402,8.193767,-1.224164,1030.245728
1161,0,0.003844,0.008921,-0.013391,8.196381,-1.235184,1030.247559
1162,0,0.003868,0.008883,-0.013338,8.221121,-1.230663,1030.251953
1163,0,0.003914,0.008866,-0.013304,8.241728,-1.226886,1030.254883
1164,0,0.003884,0.008828,-0.013288,8.260534,-1.213851,1030.259766
1165,0,0.003889,0.008886,-0.013208,8.268939,-1.177237,1030.276733
1166,0,0.003826,0.008932,-0.013269,8.267670,-1.160699,1030.275024
1167,0,0.003870,0.008971,-0.013274,8.281867,-1.139138,1030.266724
1168,0,0.003820,0.008967,-0.013240,8.303960,-1.122071,1030.267944
1169,0,0.004066,0.008843,-0.013214,8.334310,-1.024816,1030.297852
1170,0,0.003874,0.008884,-0.013275,8.324595,-1.112431,1030.322998
1171,0,0.003950,0.008876,-0.013307,8.340461,-1.112187,1030.314819
1172,0,0.003969,0.008856,-0.013301,8.354343,-1.113170,1030.332397
1173,0,0.004021,0.008806,-0.013352,8.386490,-1.091610,1030.383911
1174,0,0.004190,0.008787,-0.013302,8.356713,-1.023103,1030.330933
1175,0,0.004175,0.008813,-0.013353,8.348650,-1.015071,1030.317749
1176,0,0.004206,0.008796,-0.013374,8.344308,-1.012566,1030.323120
1177,0,0.003931,0.008900,-0.013478,8.309031,-1.130391,1030.326660
1178,0,0.003901,0.008914,-0.013441,8.286209,-1.143874,1030.315430
1179,0,0.003920,0.008848,-0.013434,8.288218,-1.144712,1030.306519
1180,0,0.004016,0.008831,-0.013461,8.282527,-1.172045,1030.289429
1181,0,0.003992,0.008818,-0.013426,8.257195,-1.210132,1030.276855
1182,0,0.003961,0.008844,-0.013421,8.233143,-1.211900,1030.234131
1183,0,0.003936,0.008867,-0.013433,8.211964,-1.228967,1030.231934
1184,0,0.003890,0.008906,-0.013404,8.199042,-1.245767,1030.240112
1185,0,0.003896,0.008896,-0.013394,8.193621,-1.238860,1030.234741
1186,0,0.003904,0.008922,-0.013368,8.190710,-1.206931,1030.226074
1187,0,0.003907,0.008900,-0.013343,8.202846,-1.227723,1030.239258
1188,0,0.003924,0.008889,-0.013350,8.234890,-1.229007,1030.255005
1189,0,0.003898,0.008867,-0.013272,8.257179,-1.195374,1030.233887
1190,0,0.003931,0.008851,-0.013217,8.272954,-1.178412,1030.236816
1191,0,0.003872,0.008890,-0.013253,8.282065,-1.162273,1030.272827
1192,0,0.003791,0.008928,-0.013240,8.292757,-1.135494,1030.279907
1193,0,0.003810,0.008901,-0.013265,8.304735,-1.120086,1030.282837
1194,0,0.003817,0.008917,-0.013337,8.315114,-1.122940,1030.309814
1195,0,0.003815,0.008902,-0.013343,8.322438,-1.126357,1030.323608
1196,0,0.004127,0.008789,-0.013299,8.355215,-1.013759,1030.336060
1197,0,0.004202,0.008770,-0.013301,8.368047,-1.016280,1030.333252
1198,0,0.004303,0.008698,-0.013324,8.399801,-1.000963,1030.366821
1199,0,0.004217,0.008793,-0.013306,8.371984,-1.015052,1030.337280
1200,0,0.004185,0.008750,-0.013311,8.374225,-1.000992,1030.343018
1201,0,0.004179,0.008786,-0.013347,8.367772,-1.012666,1030.325073
1202,0,0.003910,0.008867,-0.013455,8.336792,-1.114894,1030.316040
1203,0,0.003916,0.008837,-0.013460,8.325859,-1.126938,1030.322144
1204,0,0.003962,0.008864,-0.013443,8.299833,-1.141647,1030.314087
1205,0,0.003990,0.008854,-0.013422,8.267648,-1.161440,1030.297241
1206,0,0.004277,0.008767,-0.013335,8.275688,-1.091414,1030.265991
1207,0,0.004005,0.008869,-0.013438,8.232269,-1.199203,1030.246704
1208,0,0.003951,0.008887,-0.013374,8.219248,-1.211627,1030.239380
1209,0,0.003883,0.008914,-0.013366,8.196990,-1.229608,1030.220215
1210,0,0.003862,0.008908,-0.013364,8.195650,-1.224841,1030.210693
1211,0,0.003905,0.008905,-0.013384,8.206075,-1.226757,1030.232422
1212,0,0.003876,0.008948,-0.013326,8.222659,-1.223812,1030.244629
1213,0,0.003885,0.008928,-0.013317,8.231591,-1.217285,1030.241211
1214,0,0.003878,0.008865,-0.013290,8.253708,-1.193487,1030.249512
1215,0,0.003868,0.008909,-0.013249,8.273683,-1.166086,1030.271240
1216,0,0.003832,0.008889,-0.013238,8.273104,-1.169973,1030.267700
1217,0,0.003819,0.008912,-0.013260,8.289767,-1.155517,1030.275146
1218,0,0.003821,0.008909,-0.013297,8.297065,-1.146424,1030.296753
1219,0,0.003859,0.008876,-0.013290,8.316011,-1.147434,1030.326904
1220,0,0.003858,0.008843,-0.013321,8.316576,-1.133179,1030.344238
1221,0,0.004114,0.008784,-0.013286,8.344379,-1.032751,1030.350464
1222,0,0.004183,0.008791,-0.013339,8.356398,-1.025333,1030.349976
1223,0,0.003981,0.008867,-0.013477,8.354543,-1.108401,1030.353882
1224,0,0.004233,0.008820,-0.013371,8.367229,-1.033926,1030.348999
1225,0,0.004172,0.008798,-0.013345,8.370036,-1.019781,1030.349609
1226,0,0.004195,0.008741,-0.013333,8.363863,-1.020395,1030.340698
1227,0,0.003960,0.008803,-0.013429,8.339082,-1.119409,1030.341919
1228,0,0.003968,0.008782,-0.013434,8.326960,-1.131299,1030.338013
1229,0,0.003961,0.008828,-0.013400,8.288335,-1.157192,1030.313721
1230,0,0.003949,0.008839,-0.013464,8.274014,-1.183558,1030.280518
1231,0,0.004041,0.008909,-0.013391,8.249596,-1.202465,1030.268433
1232,0,0.003989,0.008892,-0.013351,8.235852,-1.215877,1030.245483
1233,0,0.003971,0.008914,-0.013341,8.210328,-1.215003,1030.240601
1234,0,0.003976,0.008878,-0.013351,8.200996,-1.239946,1030.225098
1235,0,0.004002,0.008892,-0.013334,8.202043,-1.241393,1030.231201
1236,0,0.003917,0.008912,-0.013279,8.202376,-1.236929,1030.224731
1237,0,0.003880,0.008928,-0.013278,8.202520,-1.235499,1030.215454
1238,0,0.003859,0.008954,-0.013267,8.214767,-1.215054,1030.236084
1239,0,0.003835,0.008939,-0.013205,8.232003,-1.181703,1030.257812
1240,0,0.003838,0.008965,-0.013245,8.238534,-1.156744,1030.255615
1241,0,0.003834,0.008907,-0.013178,8.247065,-1.150050,1030.258789
1242,0,0.003823,0.008950,-0.013230,8.285429,-1.144151,1030.282104
1243,0,0.003807,0.008934,-0.013288,8.306876,-1.136024,1030.298340
1244,0,0.003832,0.008899,-0.013281,8.318761,-1.122780,1030.297485
1245,0,0.003847,0.008875,-0.013332,8.324977,-1.118117,1030.308472
1246,0,0.003881,0.008834,-0.013347,8.347241,-1.108212,1030.345947
1247,0,0.004128,0.008796,-0.013329,8.364254,-1.022151,1030.353271
1248,0,0.003915,0.008829,-0.013418,8.343636,-1.095567,1030.358276
1249,0,0.004170,0.008794,-0.013374,8.361317,-0.996707,1030.339722
1250,0,0.003988,0.008855,-0.013495,8.342731,-1.079750,1030.359985
1251,0,0.004013,0.008836,-0.013472,8.340260,-1.080308,1030.357422
1252,0,0.004240,0.008700,-0.013409,8.352549,-1.011700,1030.324707
1253,0,0.003978,0.008742,-0.013463,8.327058,-1.111666,1030.314575
1254,0,0.004039,0.008761,-0.013447,8.305696,-1.139971,1030.304932
1255,0,0.003998,0.008800,-0.013421,8.273383,-1.169241,1030.290894
1256,0,0.003994,0.008833,-0.013402,8.250473,-1.187789,1030.256348
1257,0,0.003983,0.008843,-0.013331,8.217945,-1.213106,1030.242310
1258,0,0.003974,0.008863,-0.013364,8.195557,-1.228655,1030.240356
1259,0,0.003961,0.008884,-0.013292,8.188910,-1.227736,1030.230591
1260,0,0.003931,0.008900,-0.013279,8.179044,-1.228088,1030.214355
1261,0,0.003946,0.008874,-0.013284,8.189511,-1.229245,1030.211426
1262,0,0.003954,0.008892,-0.013283,8.195754,-1.218965,1030.217163
1263,0,0.003909,0.008886,-0.013255,8.213635,-1.199248,1030.224609
1264,0,0.003846,0.008960,-0.013201,8.224029,-1.181147,1030.238281
1265,0,0.003799,0.008975,-0.013207,8.244156,-1.171390,1030.241699
1266,0,0.003810,0.008997,-0.013223,8.271785,-1.141220,1030.270508
1267,0,0.003774,0.009008,-0.013198,8.280605,-1.124372,1030.291626
1268,0,0.003756,0.008963,-0.013235,8.297977,-1.118369,1030.298462
1269,0,0.003806,0.008930,-0.013278,8.312300,-1.120244,1030.315063
1270,0,0.003855,0.008925,-0.013315,8.325363,-1.113241,1030.327393
1271,0,0.003918,0.008897,-0.013375,8.332811,-1.105820,1030.350586
1272,0,0.004185,0.008830,-0.013364,8.355579,-1.018104,1030.350952
1273,0,0.004171,0.008840,-0.013402,8.361013,-1.005571,1030.353394
1274,0,0.004168,0.008824,-0.013429,8.371454,-0.993781,1030.364746
1275,0,0.004209,0.008777,-0.013470,8.362558,-1.002524,1030.368286
1276,0,0.004039,0.008814,-0.013561,8.342366,-1.087502,1030.360352
1277,0,0.004294,0.008708,-0.013455,8.356446,-1.023985,1030.343384
1278,0,0.004315,0.008717,-0.013403,8.345837,-1.045161,1030.331787
1279,0,0.004334,0.008707,-0.013449,8.327712,-1.068593,1030.302979
1280,0,0.004058,0.008765,-0.013419,8.279002,-1.177084,1030.282471
1281,0,0.004030,0.008800,-0.013376,8.257863,-1.203623,1030.256836
1282,0,0.004023,0.008854,-0.013374,8.229554,-1.217173,1030.250854
1283,0,0.003997,0.008886,-0.013324,8.200054,-1.242737,1030.241455
1284,0,0.003965,0.008878,-0.013351,8.190781,-1.253340,1030.218750
1285,0,0.003966,0.008886,-0.013302,8.181987,-1.259220,1030.219849
1286,0,0.003962,0.008903,-0.013302,8.188747,-1.259133,1030.218140
1287,0,0.003965,0.008876,-0.013274,8.201725,-1.245068,1030.214600
1288,0,0.003914,0.008915,-0.013251,8.210691,-1.232973,1030.223999
1289,0,0.004164,0.008894,-0.013122,8.248145,-1.123019,1030.232056
1290,0,0.003891,0.008982,-0.013150,8.246276,-1.189497,1030.245483
1291,0,0.003787,0.008966,-0.013149,8.277334,-1.170165,1030.251465
1292,0,0.003779,0.009003,-0.013187,8.280756,-1.139254,1030.277466
1293,0,0.003775,0.009010,-0.013206,8.290674,-1.124123,1030.304077
1294,0,0.003777,0.008961,-0.013254,8.318670,-1.133006,1030.315552
1295,0,0.003846,0.008939,-0.013314,8.329940,-1.099233,1030.334229
1296,0,0.004153,0.008856,-0.013315,8.364006,-1.004797,1030.345947
1297,0,0.004192,0.008841,-0.013363,8.372452,-1.001939,1030.356079
1298,0,0.004176,0.008846,-0.013379,8.374444,-1.002920,1030.354370
1299,0,0.003925,0.008894,-0.013475,8.356347,-1.071794,1030.379395
1300,0,0.004159,0.008794,-0.013383,8.378017,-0.991623,1030.367676
1301,0,0.004013,0.008765,-0.013525,8.387699,-1.059759,1030.405640
1302,0,0.004043,0.008782,-0.013519,8.369102,-1.071505,1030.395874
1303,0,0.004251,0.008744,-0.013394,8.340494,-1.024924,1030.343018
1304,0,0.004049,0.008809,-0.013461,8.314246,-1.144094,1030.319092
1305,0,0.004006,0.008800,-0.013429,8.288596,-1.171441,1030.287720
1306,0,0.004000,0.008794,-0.013406,8.261266,-1.192974,1030.265747
1307,0,0.003990,0.008804,-0.013358,8.241274,-1.219765,1030.238525
1308,0,0.003975,0.008816,-0.013414,8.220888,-1.262524,1030.216797
1309,0,0.003936,0.008833,-0.013343,8.200994,-1.279294,1030.219604
1310,0,0.003938,0.008871,-0.013305,8.185479,-1.296801,1030.224487
1311,0,0.003995,0.008877,-0.013316,8.180855,-1.297147,1030.220093
1312,0,0.003991,0.008870,-0.013270,8.195521,-1.288761,1030.215576
1313,0,0.003986,0.008903,-0.013185,8.214451,-1.254925,1030.208252
1314,0,0.003924,0.008899,-0.013180,8.227671,-1.227614,1030.210083
1315,0,0.003877,0.008902,-0.013140,8.260919,-1.205667,1030.215210
1316,0,0.003829,0.009010,-0.013119,8.285660,-1.164664,1030.242188
1317,0,0.003786,0.008966,-0.013182,8.295578,-1.156543,1030.261963
1318,0,0.003805,0.008969,-0.013215,8.300413,-1.137622,1030.296143
1319,0,0.003775,0.008948,-0.013243,8.323523,-1.119386,1030.333008
1320,0,0.003813,0.008917,-0.013309,8.337188,-1.110851,1030.341187
1321,0,0.003872,0.008904,-0.013341,8.346121,-1.111109,1030.343994
1322,0,0.003887,0.008880,-0.013421,8.352630,-1.090026,1030.350830
1323,0,0.004126,0.008783,-0.013350,8.374063,-0.984362,1030.356079
1324,0,0.004172,0.008787,-0.013385,8.379769,-0.985772,1030.364258
1325,0,0.004214,0.008765,-0.013459,8.376418,-0.980702,1030.372559
1326,0,0.004267,0.008701,-0.013481,8.398769,-0.962555,1030.399048
1327,0,0.004140,0.009213,-0.013942,8.251625,-1.054878,1030.384644
1328,0,0.004203,0.008736,-0.013431,8.340366,-1.020307,1030.353027
1329,0,0.003977,0.008821,-0.013459,8.320498,-1.124782,1030.316895
1330,0,0.003951,0.008825,-0.013437,8.305023,-1.161949,1030.286499
1331,0,0.004033,0.008803,-0.013387,8.264868,-1.190259,1030.259888
1332,0,0.004270,0.008740,-0.013280,8.253953,-1.130721,1030.235718
1333,0,0.004046,0.008800,-0.013394,8.223550,-1.249774,1030.208374
1334,0,0.004044,0.008851,-0.013334,8.194347,-1.263604,1030.209717
1335,0,0.004010,0.008884,-0.013382,8.194028,-1.279992,1030.209717
1336,0,0.003957,0.008865,-0.013365,8.192838,-1.277582,1030.211792
1337,0,0.003981,0.008867,-0.013278,8.209660,-1.262819,1030.204590
1338,0,0.003935,0.008847,-0.013247,8.219448,-1.240812,1030.202515
1339,0,0.003923,0.008881,-0.013182,8.238847,-1.226087,1030.207397
1340,0,0.003922,0.008910,-0.013181,8.259019,-1.204529,1030.218262
1341,0,0.003878,0.008953,-0.013176,8.277377,-1.171265,1030.247192
1342,0,0.003856,0.008936,-0.013222,8.285270,-1.144307,1030.257935
1343,0,0.003824,0.008953,-0.013288,8.309387,-1.144148,1030.286133
1344,0,0.003790,0.008928,-0.013295,8.310964,-1.121185,1030.312378
1345,0,0.003819,0.008909,-0.013332,8.312709,-1.108056,1030.331421
1346,0,0.003999,0.009398,-0.013764,8.208895,-1.100584,1030.307129
1347,0,0.003964,0.008823,-0.013417,8.380237,-1.064879,1030.396606
1348,0,0.004124,0.008778,-0.013372,8.381596,-0.997336,1030.362427
1349,0,0.004220,0.008703,-0.013462,8.411900,-0.973721,1030.395386
1350,0,0.003973,0.008819,-0.013582,8.376494,-1.071367,1030.394897
1351,0,0.004420,0.008796,-0.013602,8.406531,-0.959965,1030.418823
1352,0,0.004389,0.008843,-0.013714,8.414123,-1.025493,1030.459351
1353,0,0.004470,0.008814,-0.013686,8.409461,-1.015185,1030.441406
1354,0,0.004469,0.008817,-0.013569,8.396850,-1.010791,1030.433716
1355,0,0.004188,0.008838,-0.013484,8.357923,-1.050395,1030.368896
1356,0,0.004237,0.008806,-0.013336,8.356970,-1.000620,1030.307007
1357,0,0.004143,0.008863,-0.013328,8.334748,-1.026999,1030.272827
1358,0,0.003889,0.008900,-0.013420,8.288881,-1.136623,1030.269775
